/workspaces/posthog/env/lib/python3.10/site-packages/pytest_asyncio/plugin.py:173: DeprecationWarning: You're using an outdated version of pytest. Newer releases of pytest-asyncio will not be compatible with this pytest version. Please update pytest to version 7 or later.
  warnings.warn(
============================= test session starts ==============================
platform linux -- Python 3.10.12, pytest-6.2.5, py-1.10.0, pluggy-0.13.1 -- /workspaces/posthog/env/bin/python3
cachedir: .pytest_cache
django: settings: posthog.settings (from ini)
rootdir: /workspaces/posthog, configfile: pytest.ini
posthog/clickhouse/test/test_schema.py::test_create_table_query[kafka_ingestion_warnings] PASSED [ 95%]
posthog/clickhouse/test/test_schema.py::test_create_table_query[kafka_app_metrics] PASSED [ 95%]
posthog/clickhouse/test/test_schema.py::test_create_table_query[kafka_performance_events] PASSED [ 95%]
posthog/clickhouse/test/test_schema.py::test_create_table_query[kafka_session_replay_events] PASSED [ 95%]
posthog/clickhouse/test/test_schema.py::test_create_table_query[events_dead_letter_queue_mv] PASSED [ 95%]
posthog/clickhouse/test/test_schema.py::test_create_table_query[events_json_mv] PASSED [ 95%]
posthog/clickhouse/test/test_schema.py::test_create_table_query[groups_mv] PASSED [ 95%]
posthog/clickhouse/test/test_schema.py::test_create_table_query[person_mv] PASSED [ 95%]
posthog/clickhouse/test/test_schema.py::test_create_table_query[person_overrides_mv] PASSED [ 95%]
posthog/clickhouse/test/test_schema.py::test_create_table_query[person_distinct_id_mv] PASSED [ 95%]
posthog/clickhouse/test/test_schema.py::test_create_table_query[person_distinct_id2_mv] PASSED [ 95%]
posthog/clickhouse/test/test_schema.py::test_create_table_query[plugin_log_entries_mv] PASSED [ 95%]
posthog/clickhouse/test/test_schema.py::test_create_table_query[session_recording_events_mv] PASSED [ 95%]
posthog/clickhouse/test/test_schema.py::test_create_table_query[ingestion_warnings_mv] PASSED [ 95%]
posthog/clickhouse/test/test_schema.py::test_create_table_query[app_metrics_mv] PASSED [ 95%]
posthog/clickhouse/test/test_schema.py::test_create_table_query[performance_events_mv] PASSED [ 95%]
posthog/clickhouse/test/test_schema.py::test_create_table_query[session_replay_events_mv] PASSED [ 95%]
posthog/clickhouse/test/test_schema.py::test_create_table_query_replicated_and_storage[cohortpeople] PASSED [ 95%]
posthog/clickhouse/test/test_schema.py::test_create_table_query_replicated_and_storage[person_static_cohort] PASSED [ 95%]
posthog/clickhouse/test/test_schema.py::test_create_table_query_replicated_and_storage[events_dead_letter_queue] PASSED [ 95%]
posthog/clickhouse/test/test_schema.py::test_create_table_query_replicated_and_storage[sharded_events] PASSED [ 95%]
posthog/clickhouse/test/test_schema.py::test_create_table_query_replicated_and_storage[groups] PASSED [ 95%]
posthog/clickhouse/test/test_schema.py::test_create_table_query_replicated_and_storage[person] PASSED [ 96%]
posthog/clickhouse/test/test_schema.py::test_create_table_query_replicated_and_storage[person_overrides] PASSED [ 96%]
posthog/clickhouse/test/test_schema.py::test_create_table_query_replicated_and_storage[person_distinct_id] PASSED [ 96%]
posthog/clickhouse/test/test_schema.py::test_create_table_query_replicated_and_storage[person_distinct_id2] PASSED [ 96%]
posthog/clickhouse/test/test_schema.py::test_create_table_query_replicated_and_storage[plugin_log_entries] PASSED [ 96%]
posthog/clickhouse/test/test_schema.py::test_create_table_query_replicated_and_storage[sharded_session_recording_events] PASSED [ 96%]
posthog/clickhouse/test/test_schema.py::test_create_table_query_replicated_and_storage[sharded_ingestion_warnings] PASSED [ 96%]
posthog/clickhouse/test/test_schema.py::test_create_table_query_replicated_and_storage[sharded_app_metrics] PASSED [ 96%]
posthog/clickhouse/test/test_schema.py::test_create_table_query_replicated_and_storage[sharded_performance_events] PASSED [ 96%]
posthog/clickhouse/test/test_schema.py::test_create_table_query_replicated_and_storage[sharded_session_replay_events] PASSED [ 96%]
posthog/clickhouse/test/test_schema.py::test_create_kafka_table_with_different_kafka_host[kafka_events_dead_letter_queue] PASSED [ 96%]
posthog/clickhouse/test/test_schema.py::test_create_kafka_table_with_different_kafka_host[kafka_events_json] PASSED [ 96%]
posthog/clickhouse/test/test_schema.py::test_create_kafka_table_with_different_kafka_host[kafka_groups] PASSED [ 96%]
posthog/clickhouse/test/test_schema.py::test_create_kafka_table_with_different_kafka_host[kafka_person] PASSED [ 96%]
posthog/clickhouse/test/test_schema.py::test_create_kafka_table_with_different_kafka_host[kafka_person_overrides] PASSED [ 96%]
posthog/clickhouse/test/test_schema.py::test_create_kafka_table_with_different_kafka_host[kafka_person_distinct_id] PASSED [ 96%]
posthog/clickhouse/test/test_schema.py::test_create_kafka_table_with_different_kafka_host[kafka_person_distinct_id2] PASSED [ 96%]
posthog/clickhouse/test/test_schema.py::test_create_kafka_table_with_different_kafka_host[kafka_plugin_log_entries] PASSED [ 96%]
posthog/clickhouse/test/test_schema.py::test_create_kafka_table_with_different_kafka_host[kafka_session_recording_events] PASSED [ 96%]
posthog/clickhouse/test/test_schema.py::test_create_kafka_table_with_different_kafka_host[kafka_ingestion_warnings] PASSED [ 96%]
posthog/clickhouse/test/test_schema.py::test_create_kafka_table_with_different_kafka_host[kafka_app_metrics] PASSED [ 96%]
posthog/clickhouse/test/test_schema.py::test_create_kafka_table_with_different_kafka_host[kafka_performance_events] PASSED [ 96%]
posthog/clickhouse/test/test_schema.py::test_create_kafka_table_with_different_kafka_host[kafka_session_replay_events] PASSED [ 96%]
posthog/clickhouse/test/test_schema.py::test_create_kafka_events_with_disabled_protobuf PASSED [ 96%]
posthog/helpers/tests/test_multi_property_breakdown.py::TestMultiPropertyBreakdown::test_flattens_multi_property_breakdown_for_single_property_requests PASSED [ 96%]
posthog/helpers/tests/test_multi_property_breakdown.py::TestMultiPropertyBreakdown::test_handles_empty_breakdowns_array PASSED [ 96%]
posthog/helpers/tests/test_multi_property_breakdown.py::TestMultiPropertyBreakdown::test_handles_empty_inputs PASSED [ 97%]
posthog/helpers/tests/test_multi_property_breakdown.py::TestMultiPropertyBreakdown::test_keeps_multi_property_breakdown_for_multi_property_requests PASSED [ 97%]
posthog/helpers/tests/test_session_recording_helpers.py::test_preprocess_with_no_recordings PASSED [ 97%]
posthog/helpers/tests/test_session_recording_helpers.py::test_preprocess_recording_event_groups_snapshots_split_by_session_and_window_id PASSED [ 97%]
posthog/helpers/tests/test_session_recording_helpers.py::test_compression_and_grouping PASSED [ 97%]
posthog/helpers/tests/test_session_recording_helpers.py::test_decompression_results_in_same_data PASSED [ 97%]
posthog/helpers/tests/test_session_recording_helpers.py::test_has_full_snapshot_property PASSED [ 97%]
posthog/helpers/tests/test_session_recording_helpers.py::test_decompress_uncompressed_events_returns_unmodified_events PASSED [ 97%]
posthog/helpers/tests/test_session_recording_helpers.py::test_decompress_ignores_if_not_enough_chunks PASSED [ 97%]
posthog/helpers/tests/test_session_recording_helpers.py::test_decompress_deduplicates_if_duplicate_chunks PASSED [ 97%]
posthog/helpers/tests/test_session_recording_helpers.py::test_decompress_ignores_if_too_few_chunks_even_after_deduplication PASSED [ 97%]
posthog/helpers/tests/test_session_recording_helpers.py::test_paginate_decompression PASSED [ 97%]
posthog/helpers/tests/test_session_recording_helpers.py::test_decompress_empty_list PASSED [ 97%]
posthog/helpers/tests/test_session_recording_helpers.py::test_decompress_data_returning_only_activity_info PASSED [ 97%]
posthog/helpers/tests/test_session_recording_helpers.py::test_get_events_summary_from_snapshot_data PASSED [ 97%]
posthog/helpers/tests/test_session_recording_helpers.py::test_is_active_event PASSED [ 97%]
posthog/helpers/tests/test_session_recording_helpers.py::test_new_ingestion PASSED [ 97%]
posthog/helpers/tests/test_session_recording_helpers.py::test_new_ingestion_large_full_snapshot_is_separated PASSED [ 97%]
posthog/helpers/tests/test_session_recording_helpers.py::test_new_ingestion_large_non_full_snapshots_are_separated PASSED [ 97%]
posthog/helpers/tests/test_session_recording_helpers.py::test_new_ingestion_groups_using_snapshot_bytes_if_possible PASSED [ 97%]
posthog/logging/test/test_timing.py::test_wrap_with_timing_calls_statsd PASSED [ 97%]
posthog/management/commands/test/test_migrate_kafka_data.py::test_can_migrate_data_from_one_topic_to_another_on_a_different_cluster PASSED [ 97%]
posthog/management/commands/test/test_migrate_kafka_data.py::test_we_do_not_migrate_when_dry_run_is_set PASSED [ 97%]
posthog/management/commands/test/test_migrate_kafka_data.py::test_cannot_send_data_back_into_same_topic_on_same_cluster PASSED [ 97%]
posthog/management/commands/test/test_migrate_kafka_data.py::test_that_the_command_fails_if_the_specified_consumer_group_does_not_exist PASSED [ 97%]
posthog/management/commands/test/test_migrate_kafka_data.py::test_that_we_error_if_the_target_topic_doesnt_exist PASSED [ 97%]
posthog/management/commands/test/test_migrate_kafka_data.py::test_we_fail_on_send_errors_to_new_topic PASSED [ 97%]
posthog/models/filters/mixins/test/test_groups.py::test_validate_group_type_index PASSED [ 98%]
posthog/models/filters/mixins/test/test_interval.py::test_filter_interval_success[filter0-hour] PASSED [ 98%]
posthog/models/filters/mixins/test/test_interval.py::test_filter_interval_success[filter1-day] PASSED [ 98%]
posthog/models/filters/mixins/test/test_interval.py::test_filter_interval_success[filter2-week] PASSED [ 98%]
posthog/models/filters/mixins/test/test_interval.py::test_filter_interval_success[filter3-month] PASSED [ 98%]
posthog/models/filters/mixins/test/test_interval.py::test_filter_interval_success[filter4-hour] PASSED [ 98%]
posthog/models/filters/mixins/test/test_interval.py::test_filter_interval_success[filter5-day] PASSED [ 98%]
posthog/models/filters/mixins/test/test_interval.py::test_filter_interval_success[filter6-hour] PASSED [ 98%]
posthog/models/filters/mixins/test/test_interval.py::test_filter_interval_errors[filter0-Interval foo does not belong to SUPPORTED_INTERVAL_TYPES!] PASSED [ 98%]
posthog/models/filters/mixins/test/test_interval.py::test_filter_interval_errors[filter1-Interval must be a string!] PASSED [ 98%]
posthog/models/filters/mixins/test/test_property.py::test_property_group_multi_level_parsing PASSED [ 98%]
posthog/models/filters/mixins/test/test_property.py::test_property_group_simple_parsing PASSED [ 98%]
posthog/models/filters/mixins/test/test_property.py::test_property_group_empty_parsing PASSED [ 98%]
posthog/models/filters/mixins/test/test_property.py::test_property_group_invalid_parsing PASSED [ 98%]
posthog/models/filters/mixins/test/test_property.py::test_property_group_includes_unhomogenous_groups PASSED [ 98%]
posthog/models/filters/mixins/test/test_property.py::test_property_multi_level_to_dict PASSED [ 98%]
posthog/models/filters/mixins/test/test_property.py::test_property_group_simple_to_dict PASSED [ 98%]
posthog/models/filters/mixins/test/test_property.py::test_property_group_simple_json_parsing PASSED [ 98%]
posthog/models/filters/mixins/test/test_property.py::test_property_group_multi_level_json_parsing PASSED [ 98%]
posthog/queries/time_to_see_data/test/test_hierarchy.py::test_is_child[potential_parent0-potential_child0-True] PASSED [ 98%]
posthog/queries/time_to_see_data/test/test_hierarchy.py::test_is_child[potential_parent1-potential_child1-True] PASSED [ 98%]
posthog/queries/time_to_see_data/test/test_hierarchy.py::test_is_child[potential_parent2-potential_child2-False] PASSED [ 98%]
posthog/queries/time_to_see_data/test/test_hierarchy.py::test_is_child[potential_parent3-potential_child3-False] PASSED [ 98%]
posthog/queries/time_to_see_data/test/test_hierarchy.py::test_is_child[potential_parent4-potential_child4-True] PASSED [ 98%]
posthog/queries/time_to_see_data/test/test_hierarchy.py::test_is_child[potential_parent5-potential_child5-False] PASSED [ 98%]
posthog/queries/time_to_see_data/test/test_hierarchy.py::test_is_child[potential_parent6-potential_child6-True] PASSED [ 98%]
posthog/queries/time_to_see_data/test/test_hierarchy.py::test_is_child[potential_parent7-potential_child7-False] PASSED [ 99%]
posthog/queries/time_to_see_data/test/test_hierarchy.py::test_is_child[potential_parent8-potential_child8-False] PASSED [ 99%]
posthog/queries/time_to_see_data/test/test_hierarchy.py::test_is_child[potential_parent9-potential_child9-False] PASSED [ 99%]
posthog/queries/time_to_see_data/test/test_hierarchy.py::test_is_child[potential_parent10-potential_child10-False] PASSED [ 99%]
posthog/queries/time_to_see_data/test/test_hierarchy.py::test_is_child[potential_parent11-potential_child11-True] PASSED [ 99%]
posthog/queries/time_to_see_data/test/test_hierarchy.py::test_is_child[potential_parent12-potential_child12-False] PASSED [ 99%]
posthog/queries/time_to_see_data/test/test_hierarchy.py::test_is_child[potential_parent13-potential_child13-False] PASSED [ 99%]
posthog/queries/time_to_see_data/test/test_hierarchy.py::test_is_child[potential_parent14-potential_child14-True] PASSED [ 99%]
posthog/queries/time_to_see_data/test/test_hierarchy.py::test_is_child[potential_parent15-potential_child15-False] PASSED [ 99%]
posthog/queries/time_to_see_data/test/test_hierarchy.py::test_construct_hierarchy PASSED [ 99%]
posthog/queries/time_to_see_data/test/test_sessions.py::test_sessions_condition[query0-1 = 1] PASSED [ 99%]
posthog/queries/time_to_see_data/test/test_sessions.py::test_sessions_condition[query1-metrics_time_to_see_data.team_id = %(team_id)s] PASSED [ 99%]
posthog/queries/time_to_see_data/test/test_sessions.py::test_sessions_condition[query2-metrics_time_to_see_data.team_id = %(team_id)s AND metrics_time_to_see_data.session_id = %(session_id)s] PASSED [ 99%]
posthog/tasks/test/test_check_clickhouse_schema_drift.py::test_get_clickhouse_schema_drift PASSED [ 99%]
posthog/tasks/test/test_check_clickhouse_schema_drift.py::test_check_clickhouse_schema_drift_error_from_clickhouse PASSED [ 99%]
posthog/tasks/test/test_check_clickhouse_schema_drift.py::test_check_clickhouse_schema_drift_without_drift PASSED [ 99%]
posthog/tasks/test/test_check_clickhouse_schema_drift.py::test_check_clickhouse_schema_drift_with_drift PASSED [ 99%]
posthog/temporal/tests/test_encryption_codec.py::test_payloads_are_encrypted PASSED [ 99%]
posthog/temporal/tests/test_squash_person_overrides_workflow.py::test_workflow_inputs_yields_partition_ids[inputs0-expected0] PASSED [ 99%]
posthog/temporal/tests/test_squash_person_overrides_workflow.py::test_workflow_inputs_yields_partition_ids[inputs1-expected1] PASSED [ 99%]
posthog/temporal/tests/test_squash_person_overrides_workflow.py::test_workflow_inputs_yields_partition_ids[inputs2-expected2] PASSED [ 99%]
posthog/temporal/tests/test_squash_person_overrides_workflow.py::test_workflow_inputs_yields_partition_ids[inputs3-expected3] PASSED [ 99%]
posthog/test/test_celery.py::TestCeleryMetrics::test_clickhouse_errors_count PASSED [ 99%]
posthog/test/test_health.py::test_livez_returns_200_and_doesnt_require_any_dependencies PASSED [ 99%]
posthog/test/test_latest_migrations.py::TestLatestMigrations::test_ee_migrations_is_in_sync_with_latest SKIPPED [ 99%]
posthog/test/test_latest_migrations.py::TestLatestMigrations::test_posthog_migration_is_in_sync_with_latest PASSED [ 99%]
posthog/test/activity_logging/test_person_activity_logging.py::TestChangesBetweenPersons::test_can_exclude_changed_fields_in_persons PASSED [100%]

=================================== FAILURES ===================================
____ TestDashboardTemplates.test_cant_make_templates_without_teamid_private ____

self = <posthog.api.dashboards.test.test_dashboard_templates.TestDashboardTemplates testMethod=test_cant_make_templates_without_teamid_private>

    def test_cant_make_templates_without_teamid_private(self) -> None:
        """
        This test protects us from accidentally making the original default templates private
        And as they don't have a team_id, they can't be then be found to be made public again
        """
>       assert DashboardTemplate.objects.count() == 2  # default template
E       AssertionError: assert 0 == 2
E         +0
E         -2

posthog/api/dashboards/test/test_dashboard_templates.py:367: AssertionError
_________ TestDashboardTemplates.test_delete_dashboard_template_by_id __________

self = <posthog.api.dashboards.test.test_dashboard_templates.TestDashboardTemplates testMethod=test_delete_dashboard_template_by_id>

    def test_delete_dashboard_template_by_id(self) -> None:
>       assert DashboardTemplate.objects.count() == 2  # default template
E       AssertionError: assert 0 == 2
E         +0
E         -2

posthog/api/dashboards/test/test_dashboard_templates.py:249: AssertionError
___________ TestDashboardTemplates.test_get_dashboard_template_by_id ___________

self = <posthog.api.dashboards.test.test_dashboard_templates.TestDashboardTemplates testMethod=test_get_dashboard_template_by_id>

    def test_get_dashboard_template_by_id(self) -> None:
>       assert DashboardTemplate.objects.count() == 2  # default template
E       AssertionError: assert 0 == 2
E         +0
E         -2

posthog/api/dashboards/test/test_dashboard_templates.py:231: AssertionError
___ TestDashboardTemplates.test_non_staff_can_get_public_dashboard_templates ___

self = <posthog.api.dashboards.test.test_dashboard_templates.TestDashboardTemplates testMethod=test_non_staff_can_get_public_dashboard_templates>

    def test_non_staff_can_get_public_dashboard_templates(self) -> None:
>       assert DashboardTemplate.objects.count() == 2  # Default template
E       AssertionError: assert 0 == 2
E         +0
E         -2

posthog/api/dashboards/test/test_dashboard_templates.py:190: AssertionError
_____ TestDashboardTemplates.test_non_staff_cannot_edit_dashboard_template _____

self = <posthog.api.dashboards.test.test_dashboard_templates.TestDashboardTemplates testMethod=test_non_staff_cannot_edit_dashboard_template>

    def test_non_staff_cannot_edit_dashboard_template(self) -> None:
>       default_template = DashboardTemplate.objects.all()[0]

posthog/api/dashboards/test/test_dashboard_templates.py:171: 
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ 

self = <QuerySet []>, k = 0

    def __getitem__(self, k):
        """Retrieve an item or slice from the set of results."""
        if not isinstance(k, (int, slice)):
            raise TypeError(
                'QuerySet indices must be integers or slices, not %s.'
                % type(k).__name__
            )
        assert ((not isinstance(k, slice) and (k >= 0)) or
                (isinstance(k, slice) and (k.start is None or k.start >= 0) and
                 (k.stop is None or k.stop >= 0))), \
            "Negative indexing is not supported."
    
        if self._result_cache is not None:
            return self._result_cache[k]
    
        if isinstance(k, slice):
            qs = self._chain()
            if k.start is not None:
                start = int(k.start)
            else:
                start = None
            if k.stop is not None:
                stop = int(k.stop)
            else:
                stop = None
            qs.query.set_limits(start, stop)
            return list(qs)[::k.step] if k.step else qs
    
        qs = self._chain()
        qs.query.set_limits(k, k + 1)
        qs._fetch_all()
>       return qs._result_cache[0]
E       IndexError: list index out of range

env/lib/python3.10/site-packages/django/db/models/query.py:318: IndexError
______ TestDashboardTemplates.test_non_staff_user_cannot_create_dashboard ______

self = <posthog.api.dashboards.test.test_dashboard_templates.TestDashboardTemplates testMethod=test_non_staff_user_cannot_create_dashboard>

    def test_non_staff_user_cannot_create_dashboard(self) -> None:
>       assert DashboardTemplate.objects.count() == 2  # default template
E       AssertionError: assert 0 == 2
E         +0
E         -2

posthog/api/dashboards/test/test_dashboard_templates.py:218: AssertionError
_ TestDashboardTemplates.test_non_staff_user_cannot_delete_dashboard_template_by_id _

self = <posthog.api.dashboards.test.test_dashboard_templates.TestDashboardTemplates testMethod=test_non_staff_user_cannot_delete_dashboard_template_by_id>

    def test_non_staff_user_cannot_delete_dashboard_template_by_id(self) -> None:
>       assert DashboardTemplate.objects.count() == 2  # default template
E       AssertionError: assert 0 == 2
E         +0
E         -2

posthog/api/dashboards/test/test_dashboard_templates.py:270: AssertionError
_________ TestDashboardTemplates.test_update_dashboard_template_by_id __________

self = <posthog.api.dashboards.test.test_dashboard_templates.TestDashboardTemplates testMethod=test_update_dashboard_template_by_id>

    def test_update_dashboard_template_by_id(self) -> None:
>       assert DashboardTemplate.objects.count() == 2  # default template
E       AssertionError: assert 0 == 2
E         +0
E         -2

posthog/api/dashboards/test/test_dashboard_templates.py:292: AssertionError
_________________ TestEvents.test_filter_events_by_properties __________________

self = <posthog.api.test.test_event.TestEvents testMethod=test_filter_events_by_properties>

    @override_settings(PERSON_ON_EVENTS_V2_OVERRIDE=False)
    def test_filter_events_by_properties(self):
        _create_person(properties={"email": "tim@posthog.com"}, team=self.team, distinct_ids=["2", "some-random-uid"])
        _create_event(event="event_name", team=self.team, distinct_id="2", properties={"$browser": "Chrome"})
        event2_uuid = _create_event(
            event="event_name", team=self.team, distinct_id="2", properties={"$browser": "Safari"}
        )
        flush_persons_and_events()
    
        # Django session, PostHog user, PostHog team, PostHog org membership,
        # look up if rate limit is enabled (cached after first lookup), 5x non-cached instance
        # setting (poe, rate limit), person and distinct id
        expected_queries = 12
    
>       with self.assertNumQueries(expected_queries):

posthog/api/test/test_event.py:86: 
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ 
env/lib/python3.10/site-packages/django/test/testcases.py:84: in __exit__
    self.test_case.assertEqual(
E   AssertionError: 10 != 12 : 10 queries executed, 12 expected
E   Captured queries were:
E   1. SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2023-07-11T16:02:33.420366+00:00'::timestamptz AND "django_session"."session_key" = 'je4a73w08a8e2miazi2st5f1pdx88z5u') LIMIT 21 /**/
E   2. SELECT "posthog_user"."id", "posthog_user"."password", "posthog_user"."last_login", "posthog_user"."first_name", "posthog_user"."last_name", "posthog_user"."is_staff", "posthog_user"."is_active", "posthog_user"."date_joined", "posthog_user"."uuid", "posthog_user"."current_organization_id", "posthog_user"."current_team_id", "posthog_user"."email", "posthog_user"."pending_email", "posthog_user"."temporary_token", "posthog_user"."distinct_id", "posthog_user"."is_email_verified", "posthog_user"."has_seen_product_intro_for", "posthog_user"."email_opt_in", "posthog_user"."partial_notification_settings", "posthog_user"."anonymize_data", "posthog_user"."toolbar_mode", "posthog_user"."events_column_config" FROM "posthog_user" WHERE "posthog_user"."id" = 3888 LIMIT 21 /**/
E   3. SELECT "posthog_team"."id", "posthog_team"."uuid", "posthog_team"."organization_id", "posthog_team"."api_token", "posthog_team"."app_urls", "posthog_team"."name", "posthog_team"."slack_incoming_webhook", "posthog_team"."created_at", "posthog_team"."updated_at", "posthog_team"."anonymize_ips", "posthog_team"."completed_snippet_onboarding", "posthog_team"."ingested_event", "posthog_team"."autocapture_opt_out", "posthog_team"."autocapture_exceptions_opt_in", "posthog_team"."autocapture_exceptions_errors_to_ignore", "posthog_team"."session_recording_opt_in", "posthog_team"."capture_console_log_opt_in", "posthog_team"."capture_performance_opt_in", "posthog_team"."session_recording_version", "posthog_team"."signup_token", "posthog_team"."is_demo", "posthog_team"."access_control", "posthog_team"."inject_web_apps", "posthog_team"."test_account_filters", "posthog_team"."test_account_filters_default_checked", "posthog_team"."path_cleaning_filters", "posthog_team"."timezone", "posthog_team"."data_attributes", "posthog_team"."person_display_name_properties", "posthog_team"."live_events_columns", "posthog_team"."recording_domains", "posthog_team"."primary_dashboard_id", "posthog_team"."extra_settings", "posthog_team"."correlation_config", "posthog_team"."session_recording_retention_period_days" FROM "posthog_team" WHERE "posthog_team"."id" = 4368 LIMIT 21 /*controller='project_events-list',route='api/projects/%28%3FP%3Cparent_lookup_team_id%3E%5B%5E/.%5D%2B%29/events/%3F%24'*/
E   4. SELECT "posthog_organizationmembership"."id", "posthog_organizationmembership"."organization_id", "posthog_organizationmembership"."user_id", "posthog_organizationmembership"."level", "posthog_organizationmembership"."joined_at", "posthog_organizationmembership"."updated_at", "posthog_organization"."id", "posthog_organization"."name", "posthog_organization"."slug", "posthog_organization"."created_at", "posthog_organization"."updated_at", "posthog_organization"."plugins_access_level", "posthog_organization"."for_internal_metrics", "posthog_organization"."is_member_join_email_enabled", "posthog_organization"."enforce_2fa", "posthog_organization"."customer_id", "posthog_organization"."available_features", "posthog_organization"."available_product_features", "posthog_organization"."usage", "posthog_organization"."setup_section_2_completed", "posthog_organization"."personalization", "posthog_organization"."domain_whitelist" FROM "posthog_organizationmembership" INNER JOIN "posthog_organization" ON ("posthog_organizationmembership"."organization_id" = "posthog_organization"."id") WHERE "posthog_organizationmembership"."user_id" = 3888 /*controller='project_events-list',route='api/projects/%28%3FP%3Cparent_lookup_team_id%3E%5B%5E/.%5D%2B%29/events/%3F%24'*/
E   5. SELECT "posthog_instancesetting"."id", "posthog_instancesetting"."key", "posthog_instancesetting"."raw_value" FROM "posthog_instancesetting" WHERE "posthog_instancesetting"."key" = 'constance:posthog:RATE_LIMIT_ENABLED' ORDER BY "posthog_instancesetting"."id" ASC LIMIT 1 /*controller='project_events-list',route='api/projects/%28%3FP%3Cparent_lookup_team_id%3E%5B%5E/.%5D%2B%29/events/%3F%24'*/
E   6. SELECT "posthog_instancesetting"."id", "posthog_instancesetting"."key", "posthog_instancesetting"."raw_value" FROM "posthog_instancesetting" WHERE "posthog_instancesetting"."key" = 'constance:posthog:PERSON_ON_EVENTS_ENABLED' ORDER BY "posthog_instancesetting"."id" ASC LIMIT 1 /*controller='project_events-list',route='api/projects/%28%3FP%3Cparent_lookup_team_id%3E%5B%5E/.%5D%2B%29/events/%3F%24'*/
E   7. SELECT "posthog_instancesetting"."id", "posthog_instancesetting"."key", "posthog_instancesetting"."raw_value" FROM "posthog_instancesetting" WHERE "posthog_instancesetting"."key" = 'constance:posthog:PERSON_ON_EVENTS_ENABLED' ORDER BY "posthog_instancesetting"."id" ASC LIMIT 1 /*controller='project_events-list',route='api/projects/%28%3FP%3Cparent_lookup_team_id%3E%5B%5E/.%5D%2B%29/events/%3F%24'*/
E   8. SELECT "posthog_instancesetting"."id", "posthog_instancesetting"."key", "posthog_instancesetting"."raw_value" FROM "posthog_instancesetting" WHERE "posthog_instancesetting"."key" = 'constance:posthog:PERSON_ON_EVENTS_ENABLED' ORDER BY "posthog_instancesetting"."id" ASC LIMIT 1 /*controller='project_events-list',route='api/projects/%28%3FP%3Cparent_lookup_team_id%3E%5B%5E/.%5D%2B%29/events/%3F%24'*/
E   9. SELECT "posthog_person"."id", "posthog_person"."created_at", "posthog_person"."properties_last_updated_at", "posthog_person"."properties_last_operation", "posthog_person"."team_id", "posthog_person"."properties", "posthog_person"."is_user_id", "posthog_person"."is_identified", "posthog_person"."uuid", "posthog_person"."version" FROM "posthog_person" INNER JOIN "posthog_persondistinctid" ON ("posthog_person"."id" = "posthog_persondistinctid"."person_id") WHERE ("posthog_persondistinctid"."distinct_id" IN ('2') AND "posthog_persondistinctid"."team_id" = 4368 AND "posthog_person"."team_id" = 4368) /*controller='project_events-list',route='api/projects/%28%3FP%3Cparent_lookup_team_id%3E%5B%5E/.%5D%2B%29/events/%3F%24'*/
E   10. SELECT "posthog_persondistinctid"."id", "posthog_persondistinctid"."team_id", "posthog_persondistinctid"."person_id", "posthog_persondistinctid"."distinct_id", "posthog_persondistinctid"."version" FROM "posthog_persondistinctid" WHERE "posthog_persondistinctid"."person_id" IN (7895) /*controller='project_events-list',route='api/projects/%28%3FP%3Cparent_lookup_team_id%3E%5B%5E/.%5D%2B%29/events/%3F%24'*/
______________ TestBlastRadius.test_user_blast_radius_with_groups ______________

self = <posthog.api.test.test_feature_flag.TestBlastRadius testMethod=test_user_blast_radius_with_groups>

    @snapshot_clickhouse_queries
    def test_user_blast_radius_with_groups(self):
        GroupTypeMapping.objects.create(team=self.team, group_type="organization", group_type_index=0)
    
        for i in range(10):
            create_group(
                team_id=self.team.pk, group_type_index=0, group_key=f"org:{i}", properties={"industry": f"{i}"}
            )
    
        response = self.client.post(
            f"/api/projects/{self.team.id}/feature_flags/user_blast_radius",
            {
                "condition": {
                    "properties": [
                        {
                            "key": "industry",
                            "type": "group",
                            "value": [0, 1, 2, 3],
                            "operator": "exact",
                            "group_type_index": 0,
                        }
                    ],
                    "rollout_percentage": 25,
                },
                "group_type_index": 0,
            },
        )
    
        self.assertEqual(response.status_code, status.HTTP_200_OK)
    
        response_json = response.json()
>       self.assertDictContainsSubset({"users_affected": 4, "total_users": 10}, response_json)
E       AssertionError: Mismatched values: 'users_affected', expected: 4, actual: 0,'total_users', expected: 10, actual: 0

posthog/api/test/test_feature_flag.py:2637: AssertionError
_______ TestBlastRadius.test_user_blast_radius_with_groups_all_selected ________

self = <posthog.api.test.test_feature_flag.TestBlastRadius testMethod=test_user_blast_radius_with_groups_all_selected>

    def test_user_blast_radius_with_groups_all_selected(self):
        GroupTypeMapping.objects.create(team=self.team, group_type="organization", group_type_index=0)
        GroupTypeMapping.objects.create(team=self.team, group_type="company", group_type_index=1)
    
